CRN,CRASH_YEAR,VEH_TYPE
2011023188,2011,Automobile
2011023188,2011,SUV
2011023188,2011,Automobile
2011023189,2011,Automobile
2011023190,2011,Automobile
2011023191,2011,SUV
2011023191,2011,Construction Equipment
2011023193,2011,Automobile
2011023193,2011,Automobile
2011023195,2011,Automobile
2011023195,2011,SUV
2011023195,2011,SUV
2011023195,2011,Automobile
2011023196,2011,Van
2011023196,2011,SUV
2011023197,2011,Automobile
2011023197,2011,Automobile
2011023198,2011,Automobile
2011023198,2011,SUV
2011023198,2011,SUV
2011023199,2011,Automobile
2011023200,2011,Bus
2011023202,2011,Automobile
2011023203,2011,Automobile
2011023203,2011,Automobile
2011023204,2011,Automobile
2011023204,2011,Automobile
2011023205,2011,Automobile
2011023205,2011,Automobile
2011023206,2011,SUV
2011023206,2011,Automobile
2011023207,2011,Automobile
2011023207,2011,Van
2011023207,2011,Automobile
2011023208,2011,SUV
2011023208,2011,Automobile
2011023209,2011,Automobile
2011023209,2011,Automobile
2011023209,2011,Small truck
2011023210,2011,Van
2011023210,2011,Automobile
2011100706,2011,Van
2011100707,2011,Automobile
2011100707,2011,Small truck
2011100708,2011,Automobile
2011100709,2011,Small truck
2011100709,2011,Automobile
2011100710,2011,Automobile
2011100711,2011,Van
2011100711,2011,Small truck
2011100712,2011,Automobile
2011100712,2011,Automobile
2011100713,2011,Automobile
2011100714,2011,Automobile
2011100715,2011,Motorcycle
2011100716,2011,SUV
2011100717,2011,Van
2011100717,2011,Automobile
2011100718,2011,Automobile
2011100718,2011,Van
2011100719,2011,SUV
2011100719,2011,Automobile
2011100720,2011,Unicycle bicycle or tricycle
2011100720,2011,Automobile
2011100721,2011,Van
2011100721,2011,Automobile
2011100722,2011,Small truck
2011100722,2011,Small truck
2011100723,2011,Small truck
2011100723,2011,Automobile
2011100723,2011,Small truck
2011100724,2011,Automobile
2011100724,2011,Automobile
2011100724,2011,Automobile
2011100725,2011,Automobile
2011100725,2011,Automobile
2011100726,2011,Automobile
2011100726,2011,Small truck
2011100727,2011,Small truck
2011100727,2011,Automobile
2011100728,2011,Automobile
2011100729,2011,Automobile
2011100729,2011,Small truck
2011100730,2011,Small truck
2011100730,2011,Automobile
2011100731,2011,Automobile
2011100731,2011,Automobile
2011100732,2011,Automobile
2011100732,2011,Automobile
2011100733,2011,Automobile
2011100733,2011,SUV
2011100734,2011,Motorcycle
2011100734,2011,Automobile
2011100735,2011,Automobile
2011100735,2011,Automobile
2011100736,2011,Automobile
2011100736,2011,Unicycle bicycle or tricycle
2011100737,2011,SUV
2011100737,2011,Automobile
2011100738,2011,Automobile
2011100738,2011,Automobile
2011100739,2011,Automobile
2011100740,2011,Automobile
2011100740,2011,Automobile
2011100741,2011,Automobile
2011100741,2011,Automobile
2011100742,2011,Automobile
2011100742,2011,Automobile
2011100743,2011,Motorcycle
2011100743,2011,Automobile
2011100744,2011,Automobile
2011100744,2011,SUV
2011100745,2011,Small truck
2011100746,2011,Automobile
2011100747,2011,Automobile
2011100748,2011,Small truck
2011100748,2011,Automobile
2011100749,2011,Automobile
2011100751,2011,Automobile
2011100751,2011,Unicycle bicycle or tricycle
2011100752,2011,Automobile
2011100753,2011,SUV
2011100753,2011,SUV
2011100753,2011,Automobile
2011100754,2011,Automobile
2011100754,2011,Automobile
2011100755,2011,Automobile
2011100755,2011,Automobile
2011100756,2011,Automobile
2011100756,2011,SUV
2011100756,2011,Automobile
2011100757,2011,Automobile
2011100758,2011,unknown
2011100758,2011,Automobile
2011100759,2011,SUV
2011100759,2011,Automobile
2011100760,2011,Automobile
2011100761,2011,Automobile
2011100761,2011,Automobile
2011100763,2011,Automobile
2011100763,2011,Automobile
2011100764,2011,Automobile
2011100765,2011,Automobile
2011100765,2011,Automobile
2011100766,2011,SUV
2011100766,2011,Van
2011100767,2011,Automobile
2011100767,2011,Automobile
2011100768,2011,Automobile
2011100768,2011,Automobile
2011100769,2011,Automobile
2011100769,2011,Automobile
2011100770,2011,SUV
2011100771,2011,Automobile
2011100771,2011,Unicycle bicycle or tricycle
2011100772,2011,Automobile
2011100772,2011,Automobile
2011100774,2011,Automobile
2011100774,2011,Automobile
2011100775,2011,Automobile
2011100779,2011,Automobile
2011100779,2011,Automobile
2011100779,2011,Automobile
2011100780,2011,Automobile
2011100780,2011,Automobile
2011100781,2011,SUV
2011100781,2011,Automobile
2011100782,2011,Automobile
2011100783,2011,Automobile
2011100785,2011,Small truck
2011100786,2011,Small truck
2011100786,2011,Automobile
2011100787,2011,SUV
2011100788,2011,Small truck
2011100788,2011,Bus
2011100789,2011,Motorcycle
2011100789,2011,SUV
2011100790,2011,Bus
2011100791,2011,Automobile
2011100791,2011,SUV
2011100792,2011,Automobile
2011100793,2011,Automobile
2011100793,2011,Automobile
2011100794,2011,Automobile
2011100795,2011,Automobile
2011100795,2011,Automobile
2011100796,2011,Automobile
2011100796,2011,SUV
2011100797,2011,Automobile
2011100797,2011,SUV
2011100798,2011,Small truck
2011100798,2011,Automobile
2011100799,2011,Van
2011100800,2011,Automobile
2011100801,2011,Van
2011100801,2011,Automobile
2011100803,2011,Automobile
2011100803,2011,Automobile
2011100804,2011,Automobile
2011100805,2011,Automobile
2011100805,2011,Automobile
2011100806,2011,Automobile
2011100806,2011,Automobile
2011100807,2011,Automobile
2011100808,2011,Automobile
2011100808,2011,Automobile
2011100809,2011,Automobile
2011100809,2011,Automobile
2011100809,2011,Automobile
2011100810,2011,Automobile
2011100810,2011,Automobile
2011100811,2011,Automobile
2011100811,2011,Unicycle bicycle or tricycle
2011100812,2011,SUV
2011100812,2011,Automobile
2011100812,2011,SUV
2011100813,2011,Automobile
2011100813,2011,Automobile
2011100814,2011,Automobile
2011100814,2011,SUV
2011100815,2011,Unicycle bicycle or tricycle
2011100815,2011,Automobile
2011100816,2011,Automobile
2011100816,2011,Automobile
2011100817,2011,Automobile
2011100817,2011,Automobile
2011100817,2011,Automobile
2011100817,2011,Automobile
2011100817,2011,Bus
2011100818,2011,Automobile
2011100818,2011,Unicycle bicycle or tricycle
2011100819,2011,Small truck
2011100820,2011,Automobile
2011100820,2011,Automobile
2011100821,2011,SUV
2011100821,2011,Automobile
2011100822,2011,Automobile
2011100822,2011,Unicycle bicycle or tricycle
2011100823,2011,Automobile
2011100823,2011,Automobile
2011100823,2011,Automobile
2011100824,2011,Automobile
2011100824,2011,Automobile
2011100824,2011,Automobile
2011100824,2011,SUV
2011100825,2011,SUV
2011100825,2011,Unicycle bicycle or tricycle
2011100826,2011,SUV
2011100826,2011,Automobile
2011100826,2011,SUV
2011100827,2011,Automobile
2011100827,2011,Unicycle bicycle or tricycle
2011100828,2011,Automobile
2011100828,2011,Automobile
2011100828,2011,Automobile
2011100828,2011,SUV
2011100829,2011,Automobile
2011100830,2011,Van
2011100830,2011,Automobile
2011100831,2011,Automobile
2011100832,2011,Automobile
2011100832,2011,Automobile
2011100832,2011,Automobile
2011100832,2011,Automobile
2011100833,2011,Small truck
2011100833,2011,Automobile
2011100833,2011,Automobile
2011100834,2011,Automobile
2011100835,2011,Automobile
2011100835,2011,Automobile
2011100836,2011,Automobile
2011100836,2011,Automobile
2011100837,2011,Small truck
2011100838,2011,Automobile
2011100838,2011,Automobile
2011100839,2011,Automobile
2011100839,2011,Small truck
2011100840,2011,Automobile
2011100840,2011,Automobile
2011100840,2011,Automobile
2011100840,2011,Automobile
2011100841,2011,Small truck
2011100841,2011,Unicycle bicycle or tricycle
2011100842,2011,Automobile
2011100842,2011,Automobile
2011100843,2011,Automobile
2011100843,2011,Unicycle bicycle or tricycle
2011100844,2011,SUV
2011100844,2011,SUV
2011100845,2011,Automobile
2011100845,2011,Unicycle bicycle or tricycle
2011100846,2011,Automobile
2011100847,2011,Automobile
2011100847,2011,Unicycle bicycle or tricycle
2011100848,2011,Small truck
2011100848,2011,Motorcycle
2011100849,2011,SUV
2011100850,2011,Automobile
2011100850,2011,Unicycle bicycle or tricycle
2011100851,2011,Automobile
2011100851,2011,Automobile
2011100852,2011,Automobile
2011100853,2011,Automobile
2011100854,2011,SUV
2011100855,2011,SUV
2011100855,2011,Automobile
2011100855,2011,Large truck
2011100856,2011,Automobile
2011100857,2011,Automobile
2011100858,2011,Automobile
2011100858,2011,SUV
2011100859,2011,Automobile
2011100859,2011,Automobile
2011100860,2011,Van
2011100860,2011,Automobile
2011100861,2011,Automobile
2011100862,2011,Automobile
2011100862,2011,Automobile
2011100863,2011,Automobile
2011100863,2011,Automobile
2011100864,2011,Automobile
2011100864,2011,Van
2011100865,2011,Automobile
2011100865,2011,Automobile
2011100866,2011,Automobile
2011100866,2011,Automobile
2011100867,2011,Automobile
2011100867,2011,Automobile
2011100868,2011,SUV
2011100868,2011,Automobile
2011100868,2011,SUV
2011100869,2011,SUV
2011100870,2011,Automobile
2011100870,2011,Automobile
2011100871,2011,Automobile
2011100871,2011,Automobile
2011100871,2011,unknown
2011100872,2011,Automobile
2011100873,2011,Automobile
2011100873,2011,Automobile
2011100874,2011,Automobile
2011100874,2011,Automobile
2011100875,2011,Small truck
2011100876,2011,Automobile
2011100876,2011,SUV
2011100877,2011,Van
2011100877,2011,Automobile
2011100878,2011,Small truck
2011100879,2011,Automobile
2011100879,2011,Small truck
2011100880,2011,Automobile
2011100881,2011,Automobile
2011100881,2011,SUV
2011100882,2011,Automobile
2011100883,2011,Automobile
2011100883,2011,Automobile
2011100884,2011,Automobile
2011100884,2011,Automobile
2011100884,2011,Automobile
2011100885,2011,Automobile
2011100886,2011,Automobile
2011100886,2011,Automobile
2011100886,2011,Automobile
2011100886,2011,Automobile
2011100887,2011,Automobile
2011100887,2011,Automobile
2011100888,2011,Automobile
2011100888,2011,Automobile
2011100889,2011,Automobile
2011100889,2011,Automobile
2011100890,2011,Automobile
2011100890,2011,Automobile
2011100891,2011,Automobile
2011100891,2011,Unicycle bicycle or tricycle
2011100892,2011,Automobile
2011100892,2011,Van
2011100894,2011,Automobile
2011100895,2011,Automobile
2011100895,2011,Automobile
2011100896,2011,Automobile
2011100896,2011,Unicycle bicycle or tricycle
2011100897,2011,Automobile
2011100897,2011,Automobile
2011100898,2011,Automobile
2011100898,2011,Van
2011100899,2011,unknown
2011100900,2011,Automobile
2011100901,2011,Automobile
2011100903,2011,Motorcycle
2011100903,2011,Automobile
2011100904,2011,Unicycle bicycle or tricycle
2011100904,2011,Van
2011100906,2011,Automobile
2011100907,2011,SUV
2011100908,2011,Automobile
2011100908,2011,Automobile
2011100909,2011,Automobile
2011100909,2011,Automobile
2011100910,2011,Automobile
2011100910,2011,Automobile
2011100911,2011,Automobile
2011100911,2011,SUV
2011100912,2011,SUV
2011100912,2011,Automobile
2011100913,2011,Automobile
2011100913,2011,Small truck
2011100914,2011,Automobile
2011100914,2011,Automobile
2011100914,2011,Automobile
2011101141,2011,Automobile
2011101141,2011,Automobile
2011101142,2011,Automobile
2011101142,2011,Automobile
2011101143,2011,Van
2011101144,2011,Large truck
2011101145,2011,Automobile
2011101145,2011,Automobile
2011101146,2011,Motorcycle
2011101147,2011,Automobile
2011101150,2011,Automobile
2011101150,2011,Small truck
2011101361,2011,Automobile
2011101361,2011,Automobile
2011101363,2011,Automobile
2011101477,2011,Automobile
2011101478,2011,Automobile
2011101478,2011,Small truck
2011101478,2011,Automobile
2011101479,2011,Automobile
2011101479,2011,Automobile
2011101480,2011,Automobile
2011101480,2011,Motorcycle
2011101586,2011,Automobile
2011101586,2011,Large truck
2011101617,2011,Automobile
2011101617,2011,Unicycle bicycle or tricycle
2011101618,2011,Automobile
2011101618,2011,Automobile
2011101619,2011,Automobile
2011101620,2011,Automobile
2011101620,2011,Unicycle bicycle or tricycle
2011101620,2011,Automobile
2011101621,2011,Automobile
2011101621,2011,Automobile
2011101622,2011,Automobile
2011101622,2011,Automobile
2011101622,2011,Small truck
2011101623,2011,Automobile
2011101623,2011,Automobile
2011101623,2011,Automobile
2011101626,2011,Automobile
2011101627,2011,Van
2011101627,2011,Automobile
2011101627,2011,Automobile
2011101627,2011,Automobile
2011101628,2011,SUV
2011101628,2011,Unicycle bicycle or tricycle
2011101629,2011,Automobile
2011101629,2011,Automobile
2011101629,2011,Van
2011101629,2011,SUV
2011101630,2011,Bus
2011101630,2011,Unicycle bicycle or tricycle
2011101631,2011,SUV
2011101631,2011,Motorcycle
2011101631,2011,Van
2011101631,2011,Automobile
2011101632,2011,Large truck
2011101633,2011,Automobile
2011101633,2011,Automobile
2011101633,2011,SUV
2011101633,2011,Automobile
2011101634,2011,Automobile
2011101634,2011,Automobile
2011101634,2011,SUV
2011101635,2011,Automobile
2011101635,2011,Automobile
2011101636,2011,Automobile
2011101636,2011,Automobile
2011101787,2011,Automobile
2011101787,2011,SUV
2011101852,2011,Large truck
2011101853,2011,Automobile
2011101853,2011,Automobile
2011102023,2011,unknown
2011102023,2011,Automobile
2011102024,2011,Automobile
2011102024,2011,SUV
2011102024,2011,Automobile
2011102049,2011,SUV
2011102049,2011,Automobile
2011102236,2011,Automobile
2011102237,2011,Automobile
2011102237,2011,Van
2011102374,2011,Motorcycle
2011102376,2011,Automobile
2011102376,2011,SUV
2011102377,2011,Automobile
2011102377,2011,SUV
2011102378,2011,Automobile
2011102378,2011,SUV
2011102470,2011,Automobile
2011102470,2011,Automobile
2011102535,2011,Automobile
2011102535,2011,SUV
2011102729,2011,Automobile
2011102729,2011,Automobile
2011102730,2011,Automobile
2011102730,2011,Van
2011102730,2011,Automobile
2011102731,2011,Van
2011102731,2011,Small truck
2011102731,2011,Automobile
2011102731,2011,Automobile
2011102732,2011,Van
2011102732,2011,Automobile
2011102733,2011,Automobile
2011102733,2011,Automobile
2011102733,2011,Automobile
2011102733,2011,Automobile
2011102734,2011,Automobile
2011102734,2011,Automobile
2011102735,2011,Automobile
2011102735,2011,Motorcycle
2011103074,2011,Automobile
2011103074,2011,Automobile
2011103285,2011,Automobile
2011103287,2011,SUV
2011103287,2011,Automobile
2011103287,2011,Automobile
2011103294,2011,Unicycle bicycle or tricycle
2011103294,2011,Automobile
2011103345,2011,Automobile
2011103345,2011,Small truck
2011103346,2011,Automobile
2011103347,2011,Automobile
2011103347,2011,Automobile
2011103348,2011,Bus
2011103349,2011,Large truck
2011103349,2011,Automobile
2011103350,2011,Automobile
2011103350,2011,Unicycle bicycle or tricycle
2011103352,2011,Automobile
2011103352,2011,Van
2011103353,2011,SUV
2011103353,2011,Automobile
2011103353,2011,SUV
2011103353,2011,Automobile
2011103354,2011,Bus
2011103355,2011,Automobile
2011103355,2011,Automobile
2011103356,2011,Automobile
2011103356,2011,Automobile
2011103357,2011,Automobile
2011103357,2011,Van
2011103357,2011,SUV
2011103358,2011,Automobile
2011103358,2011,Automobile
2011103359,2011,Automobile
2011103469,2011,Automobile
2011103469,2011,Automobile
2011104087,2011,SUV
2011104092,2011,SUV
2011104092,2011,SUV
2011104092,2011,Automobile
2011104092,2011,Automobile
2011104092,2011,SUV
2011104093,2011,Automobile
2011104094,2011,SUV
2011104094,2011,SUV
2011104095,2011,Small truck
2011104098,2011,SUV
2011104098,2011,Automobile
2011104099,2011,Automobile
2011104099,2011,Small truck
2011104101,2011,Automobile
2011104101,2011,Van
2011104101,2011,Automobile
2011104104,2011,Automobile
2011104104,2011,Automobile
2011104104,2011,Automobile
2011104104,2011,Automobile
2011104105,2011,Automobile
2011104111,2011,Automobile
2011104112,2011,Automobile
2011104112,2011,SUV
2011104113,2011,SUV
2011104113,2011,SUV
2011104113,2011,SUV
2011104114,2011,Automobile
2011104114,2011,Automobile
2011104355,2011,Automobile
2011104508,2011,SUV
2011104508,2011,Small truck
2011104510,2011,Automobile
2011104510,2011,Automobile
2011104725,2011,Large truck
2011104726,2011,SUV
2011104727,2011,Small truck
2011104727,2011,Automobile
2011104729,2011,Automobile
2011104729,2011,Automobile
2011104729,2011,SUV
2011104730,2011,Automobile
2011104731,2011,Automobile
2011104733,2011,Automobile
2011104733,2011,Large truck
2011104951,2011,SUV
2011104951,2011,SUV
2011104951,2011,Automobile
2011104951,2011,Automobile
2011104952,2011,Automobile
2011104952,2011,Small truck
2011105112,2011,Automobile
2011105112,2011,Automobile
2011105113,2011,Automobile
2011105114,2011,Automobile
2011105114,2011,Automobile
2011105309,2011,Automobile
2011105309,2011,Automobile
2011105660,2011,Automobile
2011105660,2011,Automobile
2011105919,2011,Automobile
2011105919,2011,Large truck
2011105921,2011,Automobile
2011105921,2011,SUV
2011105924,2011,Automobile
2011105924,2011,Automobile
2011105926,2011,SUV
2011105926,2011,Automobile
2011106080,2011,Unicycle bicycle or tricycle
2011106080,2011,Automobile
2011106081,2011,Automobile
2011106082,2011,Automobile
2011106082,2011,Automobile
2011106083,2011,Automobile
2011106083,2011,Automobile
2011106084,2011,Automobile
2011106084,2011,Automobile
2011106084,2011,Automobile
2011106085,2011,Automobile
2011106085,2011,Automobile
2011106087,2011,Automobile
2011106087,2011,SUV
